Pixel;Row;Round Correction Value Signed;Round Correction Value Unsigned;Ceil Correction Value;Floor Correction Value;Float Correction Value
799;2;6;6;-1;-2;-1.4230362803804155
798;1;8;8;2;1;1.424416042309387
797;3;3;3;-3;-4;-3.5644905208975253
796;0;11;11;4;3;3.5679419467671316
795;2;6;6;-1;-2;-1.4285577535305958
794;1;8;8;2;1;1.4299391330080127
793;3;3;3;-3;-4;-3.5783022932924773
792;0;11;11;4;3;3.5817577665887974
791;2;6;6;-1;-2;-1.4340857011416848
790;1;8;8;2;1;1.43546870101369
789;3;3;3;-3;-4;-3.5921302660745873
788;0;11;11;4;3;3.595589793921299
787;2;6;6;-1;-2;-1.4396201346082638
786;1;8;8;2;1;1.4410047577276774
785;3;3;3;-3;-4;-3.6059744677637013
784;0;11;11;4;3;3.6094380573012472
783;2;6;6;-1;-2;-1.4451610653516624
782;1;8;8;2;1;1.4465473145780052
781;3;3;3;-3;-4;-3.6198349269466696
780;0;11;11;4;3;3.623302585332244
779;2;6;6;-1;-2;-1.4507085048200423
778;1;8;8;2;1;1.4520963830195583
777;3;3;3;-3;-4;-3.6337116722775242
776;0;11;11;4;3;3.63718340668515
775;2;6;6;-1;-2;-1.4562624644884803
774;1;8;8;2;1;1.457651974534155
773;3;3;3;-3;-4;-3.647604732477646
772;0;11;11;4;3;3.651080550098232
771;2;6;6;-1;-2;-1.4618229558590432
770;1;8;8;2;1;1.4632141006306139
769;3;3;3;-3;-4;-3.661514136336045
768;0;11;11;4;3;3.664994044377398
767;2;6;6;-1;-2;-1.4673899904608625
766;1;8;8;2;1;1.4687827728448575
765;3;3;3;-3;-4;-3.675439912709429
764;0;11;11;4;3;3.678923918396368
763;2;6;6;-1;-2;-1.4729635798502265
762;1;8;8;2;1;1.4743580027399652
761;3;3;3;-3;-4;-3.6893820905225496
760;0;11;11;4;3;3.6928702010968983
759;2;6;6;-1;-2;-1.4785437356106481
758;1;8;8;2;1;1.4799398019062728
757;3;3;3;-3;-4;-3.7033406987682973
756;0;11;11;4;3;3.7068329214889424
755;2;6;6;-1;-2;-1.484130469352948
754;1;8;8;2;1;1.4855281819614437
753;3;3;3;-3;-4;-3.717315766507941
752;0;11;11;4;3;3.7208121086509145
751;2;6;6;-1;-2;-1.4897237927153455
750;1;8;8;2;1;1.4911231545505519
749;3;3;3;-3;-4;-3.73130732287132
748;0;11;11;4;3;3.7348077917298284
747;2;6;6;-1;-2;-1.4953237173635205
746;1;8;8;2;1;1.496724731346161
745;3;3;3;-3;-4;-3.745315397057084
744;0;11;11;4;3;3.7488199999415492
743;2;5;5;-1;-2;-1.5009302549907115
742;1;9;9;2;1;1.502332924048412
741;3;3;3;-3;-4;-3.7593400183328214
740;0;11;11;4;3;3.762848762570947
739;2;5;5;-1;-2;-1.5065434173177916
738;1;9;9;2;1;1.5079477443850955
737;3;3;3;-3;-4;-3.773381216035336
736;0;11;11;4;3;3.7768941089721615
735;2;5;5;-1;-2;-1.5121632160933416
734;1;9;9;2;1;1.5135692041117377
733;3;3;3;-3;-4;-3.7874390195708187
732;0;11;11;4;3;3.7909560685687467
731;2;5;5;-1;-2;-1.517789663093751
730;1;9;9;2;1;1.5191973150116862
729;3;3;3;-3;-4;-3.8015134584150374
728;0;11;11;4;3;3.805034670853921
727;2;5;5;-1;-2;-1.5234227701232772
726;1;9;9;2;1;1.524832088896181
725;3;3;3;-3;-4;-3.815604562113588
724;0;11;11;4;3;3.819129945390749
723;2;5;5;-1;-2;-1.5290625490141476
722;1;9;9;2;1;1.5304735376044558
721;3;3;3;-3;-4;-3.8297123602820555
720;0;11;11;4;3;3.833241921812352
719;2;5;5;-1;-2;-1.534709011626628
718;1;9;9;2;1;1.5361216730038016
717;3;3;3;-3;-4;-3.8438368826062437
716;0;11;11;4;3;3.8473706298221266
715;2;5;5;-1;-2;-1.540362169849118
714;1;9;9;2;1;1.5417765069896596
713;3;3;3;-3;-4;-3.857978158842382
712;0;11;11;4;3;3.8615160991939383
711;2;5;5;-1;-2;-1.5460220355982237
710;1;9;9;2;1;1.547438051485706
709;3;3;3;-3;-4;-3.8721362188173423
708;0;11;11;4;3;3.8756783597723405
707;2;5;5;-1;-2;-1.5516886208188545
706;1;9;9;2;1;1.5531063184439304
705;3;3;3;-3;-4;-3.886311092428823
704;0;11;11;4;3;3.889857441472799
703;2;5;5;-1;-2;-1.5573619374842878
702;1;9;9;2;1;1.558781319844723
701;3;3;3;-3;-4;-3.900502809645591
700;0;11;11;4;3;3.9040533742818617
699;2;5;5;-1;-2;-1.5630419975962688
698;1;9;9;2;1;1.5644630676969609
697;3;3;3;-3;-4;-3.9147114005076737
696;0;11;11;4;3;3.9182661882573875
695;2;5;5;-1;-2;-1.568728813185098
694;1;9;9;2;1;1.5701515740380874
693;3;3;3;-3;-4;-3.928936895126558
692;0;11;11;4;3;3.9324959135287934
691;2;5;5;-1;-2;-1.5744223963097
690;1;9;9;2;1;1.5758468509342016
689;3;3;3;-3;-4;-3.9431793236854453
688;0;11;11;4;3;3.9467425802972294
687;2;5;5;-1;-2;-1.5801227590577156
686;1;9;9;2;1;1.5815489104801426
685;3;3;3;-3;-4;-3.9574387164394267
684;0;11;11;4;3;3.961006218835788
683;2;5;5;-1;-2;-1.585829913545604
682;1;9;9;2;1;1.5872577647995758
681;3;3;3;-3;-4;-3.971715103715713
680;0;11;11;4;3;3.975286859489742
679;2;5;5;-1;-2;-1.591543871918697
678;1;9;9;2;1;1.5929734260450719
677;3;3;3;-3;-4;-3.986008515913838
676;0;11;11;4;3;3.989584532676762
675;2;5;5;-1;-2;-1.5972646463513112
674;1;9;9;2;1;1.5986959063982091
673;3;3;3;-4;-5;-4.000318983505895
672;0;11;11;5;4;4.003899268887082
671;2;5;5;-1;-2;-1.6029922490468262
670;1;9;9;2;1;1.6044252180696414
669;3;3;3;-4;-5;-4.014646537036732
668;0;11;11;5;4;4.0182310986837955
667;2;5;5;-1;-2;-1.6087266922377665
666;1;9;9;2;1;1.610161373299194
665;3;3;3;-4;-5;-4.0289912071241964
664;0;11;11;5;4;4.032580052703029
663;2;5;5;-1;-2;-1.6144679881858952
662;1;9;9;2;1;1.6159043843559555
661;3;3;3;-4;-5;-4.043353024459314
660;0;11;11;5;4;4.046946161654123
659;2;5;5;-1;-2;-1.6202161491822995
658;1;9;9;2;1;1.621654263538355
657;3;3;3;-4;-5;-4.057732019806522
656;0;11;11;5;4;4.061329456319935
655;2;5;5;-1;-2;-1.6259711875474778
654;1;9;9;2;1;1.6274110231742558
653;3;3;3;-4;-5;-4.0721282240039365
652;0;11;11;5;4;4.075729967556995
651;2;5;5;-1;-2;-1.6317331156314214
650;1;9;9;2;1;1.6331746756210475
649;3;3;3;-4;-5;-4.086541667963491
648;0;11;11;5;4;4.090147726295754
647;2;5;5;-1;-2;-1.637501945813721
646;1;9;9;2;1;1.638945233265721
645;3;3;3;-4;-5;-4.100972382671213
644;0;11;11;5;4;4.104582763540794
643;2;5;5;-1;-2;-1.6432776905036341
642;1;9;9;2;1;1.6447227085249683
641;3;3;3;-4;-5;-4.115420399187435
640;0;11;11;5;4;4.119035110371051
639;2;5;5;-1;-2;-1.649060362140185
638;1;9;9;2;1;1.6505071138452774
637;3;3;3;-4;-5;-4.129885748647023
636;0;11;11;5;4;4.133504797940045
635;2;5;5;-1;-2;-1.6548499731922597
634;1;9;9;2;1;1.6562984617030008
633;3;3;3;-4;-5;-4.144368462259568
632;0;11;11;5;4;4.147991857476114
631;2;5;5;-1;-2;-1.6606465361586782
630;1;9;9;2;1;1.6620967646044633
629;3;3;3;-4;-5;-4.158868571309647
628;0;11;11;5;4;4.162496320282607
627;2;5;5;-1;-2;-1.6664500635683002
626;1;9;9;2;1;1.6679020350860494
625;3;3;3;-4;-5;-4.173386107157043
624;0;11;11;5;4;4.177018217738119
623;2;5;5;-1;-2;-1.6722605679801106
622;1;9;9;2;1;1.6737142857142864
621;3;3;3;-4;-5;-4.187921101236942
620;0;11;11;5;4;4.19155758129676
619;2;5;5;-1;-2;-1.678078061983305
618;1;9;9;2;1;1.6795335290859388
617;3;3;3;-4;-5;-4.202473585060201
616;0;11;11;5;4;4.20611444248831
615;2;5;5;-1;-2;-1.6839025581973885
614;1;9;9;2;1;1.6853597778281024
613;3;3;3;-4;-5;-4.217043590213553
612;0;11;11;5;4;4.220688832918519
611;2;5;5;-1;-2;-1.689734069272264
610;1;9;9;2;1;1.6911930445982915
609;3;3;3;-4;-5;-4.2316311483598135
608;0;11;11;5;4;4.235280784269282
607;2;5;5;-1;-2;-1.6955726078883195
606;1;9;9;2;1;1.697033342084536
605;3;3;3;-4;-5;-4.24623629123818
604;0;11;11;5;4;4.249890328298882
603;2;5;5;-1;-2;-1.7014181867565252
602;1;9;9;2;1;1.7028806830054624
601;3;3;3;-4;-5;-4.260859050664369
600;0;11;11;5;4;4.264517496842235
599;2;5;5;-1;-2;-1.7072708186185288
598;1;9;9;2;1;1.708735080110399
597;3;3;3;-4;-5;-4.275499458530934
596;0;11;11;5;4;4.279162321811132
595;2;5;5;-1;-2;-1.713130516246732
594;1;9;9;2;1;1.7145965461794574
593;3;3;3;-4;-5;-4.2901575468074356
592;0;11;11;5;4;4.293824835194407
591;2;5;5;-1;-2;-1.71899729244441
590;1;9;9;2;1;1.7204650940236377
589;3;3;3;-4;-5;-4.304833347540701
588;0;11;11;5;4;4.308505069058249
587;2;5;5;-1;-2;-1.724871160045776
586;1;9;9;2;1;1.726340736484909
585;3;3;3;-4;-5;-4.319526892855059
584;0;11;11;5;4;4.323203055546411
583;2;5;5;-1;-2;-1.7307521319160966
582;1;9;9;2;1;1.7322234864363129
581;3;3;3;-4;-5;-4.33423821495256
580;0;11;11;5;4;4.337918826880394
579;2;5;5;-1;-2;-1.7366402209517755
578;1;9;9;2;1;1.738113356782053
577;3;3;3;-4;-5;-4.34896734611322
576;0;11;11;5;4;4.352652415359763
575;2;5;5;-1;-2;-1.7425354400804487
574;1;9;9;2;1;1.7440103604575867
573;3;3;3;-4;-5;-4.363714318695273
572;0;11;11;5;4;4.367403853362319
571;2;5;5;-1;-2;-1.7484378022610798
570;1;9;9;2;1;1.7499145104297273
569;3;3;3;-4;-5;-4.378479165135371
568;0;11;11;5;4;4.38217317334437
567;2;5;5;-1;-2;-1.7543473204840598
566;1;9;9;2;1;1.7558258196967333
565;3;3;3;-4;-5;-4.393261917948859
564;0;11;11;5;4;4.396960407840972
563;2;5;5;-1;-2;-1.760264007771294
562;1;9;9;2;1;1.7617443012884042
561;3;3;3;-4;-5;-4.408062609729974
560;0;11;11;5;4;4.411765589466125
559;2;5;5;-1;-2;-1.7661878771762982
558;1;9;9;2;1;1.7676699682661798
557;3;3;3;-4;-5;-4.4228812731521465
556;0;11;11;5;4;4.426588750913069
555;2;5;5;-1;-2;-1.7721189417843064
554;1;9;9;2;1;1.7736028337232312
553;3;3;3;-4;-5;-4.4377179409681595
552;0;11;11;5;4;4.441429924954505
551;2;5;5;-1;-2;-1.778057214712355
550;1;9;9;2;1;1.77954291078456
549;3;3;3;-4;-5;-4.452572646010466
548;0;11;11;5;4;4.456289144442806
547;2;5;5;-1;-2;-1.7840027091093802
546;1;9;9;2;1;1.785490212607101
545;3;3;3;-4;-5;-4.467445421191375
544;0;11;11;5;4;4.471166442310299
543;2;5;5;-1;-2;-1.7899554381563227
542;1;9;9;2;1;1.791444752379805
541;3;3;3;-4;-5;-4.482336299503327
540;0;11;11;5;4;4.486061851569492
539;2;5;5;-1;-2;-1.7959154150662204
538;1;9;9;2;1;1.7974065433237474
537;3;3;3;-4;-5;-4.497245314019128
536;0;12;12;5;4;4.500975405313319
535;2;5;5;-1;-2;-1.8018826530843022
534;1;9;9;2;1;1.8033755986922273
533;3;2;2;-4;-5;-4.512172497892191
532;0;12;12;5;4;4.515907136715391
531;2;5;5;-1;-2;-1.8078571654880964
530;1;9;9;2;1;1.8093519317708537
529;3;2;2;-4;-5;-4.527117884356787
528;0;12;12;5;4;4.530857079030227
527;2;5;5;-1;-2;-1.813838965587518
526;1;9;9;2;1;1.8153355558776632
525;3;2;2;-4;-5;-4.542081506728302
524;0;12;12;5;4;4.545825265593518
523;2;5;5;-1;-2;-1.8198280667249733
522;1;9;9;2;1;1.8213264843631976
521;3;2;2;-4;-5;-4.5570633984034465
520;0;12;12;5;4;4.560811729822362
519;2;5;5;-1;-2;-1.825824482275463
518;1;9;9;2;1;1.8273247306106164
517;3;2;2;-4;-5;-4.572063592860548
516;0;12;12;5;4;4.575816505215535
515;2;5;5;-1;-2;-1.831828225646671
514;1;9;9;2;1;1.8333303080357943
513;3;2;2;-4;-5;-4.58708212365978
512;0;12;12;5;4;4.590839625353691
511;2;5;5;-1;-2;-1.8378393102790742
510;1;9;9;2;1;1.8393432300874242
509;3;2;2;-4;-5;-4.602119024443407
508;0;12;12;5;4;4.605881123899671
507;2;5;5;-1;-2;-1.8438577496460393
506;1;9;9;2;1;1.845363510247104
505;3;2;2;-4;-5;-4.617174328936063
504;0;12;12;5;4;4.620941034598733
503;2;5;5;-1;-2;-1.8498835572539196
502;1;9;9;2;1;1.8513911620294596
501;3;2;2;-4;-5;-4.632248070944968
500;0;12;12;5;4;4.636019391278772
499;2;5;5;-1;-2;-1.8559167466421655
498;1;9;9;2;1;1.857426198982223
497;3;2;2;-4;-5;-4.64734028436019
496;0;12;12;5;4;4.651116227850636
495;2;5;5;-1;-2;-1.8619573313834152
494;1;9;9;2;1;1.8634686346863454
493;3;2;2;-4;-5;-4.662451003154921
492;0;12;12;5;4;4.666231578308317
491;2;5;5;-1;-2;-1.868005325083601
490;1;9;9;2;1;1.8695184827561064
489;3;2;2;-4;-5;-4.67758026138571
488;0;12;12;5;4;4.6813654767292405
487;2;5;5;-1;-2;-1.8740607413820598
486;1;9;9;2;1;1.8755757568392006
485;3;2;2;-4;-5;-4.692728093192716
484;0;12;12;5;4;4.696517957274541
483;2;5;5;-1;-2;-1.8801235939516179
482;1;9;9;2;1;1.8816404706168477
481;3;2;2;-4;-5;-4.707894532800008
480;0;12;12;5;4;4.711689054189261
479;2;5;5;-1;-2;-1.886193896498705
478;1;9;9;2;1;1.887712637803899
477;3;2;2;-4;-5;-4.7230796145157505
476;0;12;12;5;4;4.726878801802645
475;2;5;5;-1;-2;-1.8922716627634664
474;1;9;9;2;1;1.8937922721489322
473;3;2;2;-4;-5;-4.738283372732514
472;0;12;12;5;4;4.74208723452843
471;2;5;5;-1;-2;-1.898356906519842
470;1;9;9;2;1;1.8998793874343622
469;3;2;2;-4;-5;-4.753505841927538
468;0;12;12;5;4;4.757314386865026
467;2;5;5;-1;-2;-1.9044496415756953
466;1;9;9;2;1;1.9059739974765488
465;3;2;2;-4;-5;-4.768747056662949
464;0;12;12;5;4;4.772560293395848
463;2;5;5;-1;-2;-1.9105498817729032
462;1;9;9;2;1;1.9120761161258848
461;3;2;2;-4;-5;-4.784007051586073
460;0;12;12;5;4;4.787824988789545
459;2;5;5;-1;-2;-1.9166576409874647
458;1;9;9;2;1;1.918185757266917
457;3;2;2;-4;-5;-4.799285861429649
456;0;12;12;5;4;4.8031085078002675
455;2;5;5;-1;-2;-1.9227729331296075
454;1;9;9;2;1;1.924302934818451
453;3;2;2;-4;-5;-4.814583521012139
452;0;12;12;5;4;4.818410885267934
451;2;5;5;-1;-2;-1.9288957721438944
450;1;9;9;2;1;1.9304276627336439
449;3;2;2;-4;-5;-4.829900065237947
448;0;12;12;5;4;4.83373215611849
447;2;5;5;-1;-2;-1.935026172009323
446;1;9;9;2;1;1.9365599550001207
445;3;2;2;-4;-5;-4.845235529097735
444;0;12;12;5;4;4.849072355364196
443;2;5;5;-1;-2;-1.9411641467394372
442;1;9;9;2;1;1.9426998256400836
441;3;2;2;-4;-5;-4.860589947668647
440;0;12;12;5;4;4.864431518103842
439;2;5;5;-1;-2;-1.947309710382438
438;1;9;9;2;1;1.9488472887104091
437;3;2;2;-4;-5;-4.875963356114582
436;0;12;12;5;4;4.879809679523099
435;2;5;5;-1;-2;-1.9534628770212823
434;1;9;9;2;1;1.9550023583027567
433;3;2;2;-4;-5;-4.8913557896864965
432;0;12;12;5;4;4.895206874894686
431;2;5;5;-1;-2;-1.95962366077379
430;1;9;9;2;1;1.9611650485436893
429;3;2;2;-4;-5;-4.906767283722623
428;0;12;12;5;4;4.910623139578725
427;2;5;5;-1;-2;-1.9657920757927663
426;1;9;9;2;1;1.967335373594766
425;3;2;2;-4;-5;-4.922197873648798
424;0;12;12;5;4;4.92605850902298
423;2;5;5;-1;-2;-1.9719681362660904
422;1;9;9;2;1;1.9735133476526538
421;3;2;2;-4;-5;-4.937647594978667
420;0;12;12;5;4;4.9415130187631
419;2;5;5;-1;-2;-1.9781518564168366
418;1;9;9;2;1;1.9796989849492466
417;3;2;2;-4;-5;-4.953116483314012
416;0;12;12;5;4;4.956986704422949
415;2;5;5;-1;-2;-1.9843432505033842
414;1;9;9;2;1;1.9858922997517645
413;3;2;2;-4;-5;-4.968604574345015
412;0;12;12;5;4;4.972479601714838
411;2;5;5;-1;-2;-1.9905423328195173
410;1;9;9;2;1;1.9920933063628592
409;3;2;2;-4;-5;-4.984111903850497
408;0;12;12;5;4;4.987991746439807
407;2;5;5;-1;-2;-1.9967491176945487
406;1;9;9;2;1;1.9983020191207412
405;3;2;2;-4;-5;-4.9996385076982435
404;0;12;12;6;5;5.00352317448791
403;2;5;5;-2;-3;-2.002963619493414
402;1;9;9;3;2;2.0045184523992745
401;3;2;2;-5;-6;-5.015184421845248
400;0;12;12;6;5;5.019073921838487
399;2;5;5;-2;-3;-2.009185852616799
398;1;9;9;3;2;2.0107426206080916
397;3;2;2;-5;-6;-5.030749682337994
396;0;12;12;6;5;5.034644024560439
395;2;5;5;-2;-3;-2.015415831501233
394;1;9;9;3;2;2.016974538192711
393;3;2;2;-5;-6;-5.046334325312738
392;0;12;12;6;5;5.050233518812522
391;2;5;5;-2;-3;-2.021653570619222
390;1;9;9;3;2;2.0232142196346405
389;3;2;2;-5;-6;-5.0619383869957915
388;0;12;12;6;5;5.065842440843596
387;2;5;5;-2;-3;-2.0278990844793423
386;1;9;9;3;2;2.0294616794514955
385;3;2;2;-5;-6;-5.077561903703813
384;0;12;12;6;5;5.081470826992938
383;2;5;5;-2;-3;-2.0341523876263583
382;1;9;9;3;2;2.0357169321971096
381;3;2;2;-5;-6;-5.09320491184404
380;0;12;12;6;5;5.097118713690513
379;2;5;5;-2;-3;-2.040413494641344
378;1;9;9;3;2;2.041979992461643
377;3;2;2;-5;-6;-5.108867447914655
376;0;12;12;6;5;5.112786137457235
375;2;5;5;-2;-3;-2.0466824201417797
374;1;9;9;3;2;2.048250874871705
373;3;2;2;-5;-6;-5.124549548504987
372;0;12;12;6;5;5.128473134905295
371;2;5;5;-2;-3;-2.0529591787816877
370;1;9;9;3;2;2.0545295940904627
369;3;2;2;-5;-6;-5.140251250295847
368;0;12;12;6;5;5.144179742738405
367;2;5;5;-2;-3;-2.0592437852517236
366;1;9;9;3;2;2.060816164817748
365;3;2;2;-5;-6;-5.155972590059793
364;0;12;12;6;5;5.159905997752119
363;2;5;5;-2;-3;-2.065536254279303
362;1;9;9;3;2;2.067110601790194
361;3;2;2;-5;-6;-5.171713604661427
360;0;12;12;6;5;5.175651936834079
359;2;5;5;-2;-3;-2.071836600628721
358;1;9;9;3;2;2.0734129197813242
357;3;2;2;-5;-6;-5.187474331057672
356;0;12;12;6;5;5.191417596964353
355;2;5;5;-2;-3;-2.078144839101256
354;1;9;9;3;2;2.0797231336016804
353;3;2;2;-5;-6;-5.203254806298087
352;0;12;12;6;5;5.207203015215672
351;2;5;5;-2;-3;-2.0844609845352906
350;1;9;9;3;2;2.08604125809895
349;3;2;2;-5;-6;-5.219055067525105
348;0;12;12;6;5;5.223008228753766
347;2;5;5;-2;-3;-2.0907850518064333
346;1;9;9;3;2;2.0923673081580567
345;3;2;2;-5;-6;-5.234875151974382
344;0;12;12;6;5;5.238833274837635
343;2;5;5;-2;-3;-2.0971170558276295
342;1;9;9;3;2;2.0987012987012985
341;3;2;2;-5;-6;-5.250715096975071
340;0;12;12;6;5;5.254678190819838
339;2;5;5;-2;-3;-2.103457011549274
338;1;9;9;3;2;2.105043244688458
337;3;2;2;-5;-6;-5.266574939950097
336;0;12;12;6;5;5.270543014146792
335;2;5;5;-2;-3;-2.109804933959344
334;1;9;9;3;2;2.1113931611169185
333;3;2;2;-5;-6;-5.2824547184164565
332;0;12;12;6;5;5.286427782359073
331;2;5;5;-2;-3;-2.1161608380835
330;1;9;9;3;2;2.1177510630217817
329;3;2;2;-5;-6;-5.298354469985544
328;0;12;12;6;5;5.302332533091704
327;2;5;5;-2;-3;-2.1225247389852147
326;1;9;9;3;2;2.124116965475997
325;3;2;2;-5;-6;-5.314274232363399
324;0;12;12;6;5;5.318257304074454
323;2;5;5;-2;-3;-2.1288966517658903
322;1;9;9;3;2;2.130490883590463
321;3;2;2;-5;-6;-5.330214043351063
320;0;12;12;6;5;5.334202133132138
319;2;5;5;-2;-3;-2.1352765915649723
318;1;9;9;3;2;2.1368728325141575
317;3;2;2;-5;-6;-5.346173940844828
316;0;12;12;6;5;5.350167058184919
315;2;5;5;-2;-3;-2.141664573560085
314;1;9;9;3;2;2.1432628274342633
313;3;2;2;-5;-6;-5.362153962836562
312;0;12;12;6;5;5.3661521172485855
311;2;5;5;-2;-3;-2.1480606129671287
310;1;9;9;3;2;2.1496608835762725
309;3;2;2;-5;-6;-5.378154147413984
308;0;12;12;6;5;5.382157348434919
307;2;5;5;-2;-3;-2.154464725040418
306;1;9;9;3;2;2.1560670162041227
305;3;2;2;-5;-6;-5.394174532761028
304;0;12;12;6;5;5.398182789951893
303;2;5;5;-2;-3;-2.160876925072797
302;1;9;9;3;2;2.162481240620311
301;3;2;2;-5;-6;-5.410215157158074
300;0;12;12;6;5;5.414228480104086
299;2;5;5;-2;-3;-2.167297228395766
298;1;9;9;3;2;2.168903572166011
297;3;2;2;-5;-6;-5.426276058982278
296;0;12;12;6;5;5.430294457292899
295;2;5;5;-2;-3;-2.173725650379593
294;1;9;9;3;2;2.175334026221215
293;3;2;2;-5;-6;-5.442357276707931
292;0;12;12;6;5;5.446380760016908
291;2;5;5;-2;-3;-2.1801622064334474
290;1;9;9;3;2;2.1817726182048283
289;3;2;2;-5;-6;-5.458458848906659
288;0;12;12;6;5;5.462487426872183
287;2;5;5;-2;-3;-2.186606912005516
286;1;9;9;3;2;2.188219363574813
285;3;2;2;-5;-6;-5.474580814247844
284;0;12;12;6;5;5.478614496552545
283;2;5;5;-2;-3;-2.193059782583129
282;1;9;9;3;2;2.194674277828309
281;3;2;2;-5;-6;-5.490723211498853
280;0;12;12;6;5;5.494762007849921
279;2;5;5;-2;-3;-2.1995208336928904
278;1;9;9;3;2;2.2011373765017517
277;3;1;1;-5;-6;-5.506886079525383
276;0;13;13;6;5;5.510929999654657
275;2;5;5;-2;-3;-2.205990080900788
274;1;9;9;3;2;2.207608675170997
273;3;1;1;-5;-6;-5.523069457291786
272;0;13;13;6;5;5.527118510955784
271;2;5;5;-2;-3;-2.21246753981233
270;1;9;9;3;2;2.2140881894514557
269;3;1;1;-5;-6;-5.539273383861321
268;0;13;13;6;5;5.543327580841368
267;2;5;5;-2;-3;-2.2189532260726708
266;1;9;9;3;2;2.220575934998207
265;3;1;1;-5;-6;-5.555497898396553
264;0;13;13;6;5;5.559557248498841
263;2;5;5;-2;-3;-2.22544715536673
262;1;9;9;3;2;2.2270719275061346
261;3;1;1;-5;-6;-5.571743040159614
260;0;13;13;6;5;5.575807553215267
259;2;5;5;-2;-3;-2.231949343419318
258;1;9;9;3;2;2.2335761827100473
257;3;1;1;-5;-6;-5.588008848512516
256;0;13;13;6;5;5.592078534377681
255;2;5;5;-2;-3;-2.2384598059952783
254;1;9;9;3;2;2.2400887163848076
253;3;1;1;-5;-6;-5.604295362917519
252;0;13;13;6;5;5.6083702314734545
251;2;5;5;-2;-3;-2.244978558899593
250;1;9;9;3;2;2.246609544345457
249;3;1;1;-5;-6;-5.62060262293738
248;0;13;13;6;5;5.62468268409053
247;2;5;5;-2;-3;-2.251505617977527
246;1;9;9;3;2;2.253138682447352
245;3;1;1;-5;-6;-5.636930668235728
244;0;13;13;6;5;5.641015931917796
243;2;5;5;-2;-3;-2.258040999114751
242;1;9;9;3;2;2.2596761465862816
241;3;1;1;-5;-6;-5.653279538577369
240;0;13;13;6;5;5.657370014745396
239;2;5;5;-2;-3;-2.2645847182374705
238;1;9;9;3;2;2.2662219526986043
237;3;1;1;-5;-6;-5.669649273828611
236;0;13;13;6;5;5.673744972465066
235;2;5;5;-2;-3;-2.27113679131255
234;1;9;9;3;2;2.272776116761376
233;3;1;1;-5;-6;-5.686039913957561
232;0;13;13;6;5;5.690140845070417
231;2;5;5;-2;-3;-2.277697234347654
230;1;9;9;3;2;2.2793386547924754
229;3;1;1;-5;-6;-5.702451499034488
228;0;13;13;6;5;5.706557672657329
227;2;5;5;-2;-3;-2.2842660633913674
226;1;9;9;3;2;2.2859095828507403
225;3;1;1;-5;-6;-5.718884069232146
224;0;13;13;6;5;5.7229954954242
223;2;5;5;-2;-3;-2.29084329453333
222;1;9;9;3;2;2.292488917036099
221;3;1;1;-5;-6;-5.735337664826076
220;0;13;13;6;5;5.739454353672329
219;2;5;5;-2;-3;-2.297428943904375
218;1;9;9;3;2;2.2990766734896937
217;3;1;1;-5;-6;-5.751812326194948
216;0;13;13;6;5;5.755934287806223
215;2;5;5;-2;-3;-2.3040230276766422
214;1;9;9;3;2;2.3056728683940175
213;3;1;1;-5;-6;-5.768308093820902
212;0;13;13;6;5;5.772435338333938
211;2;5;5;-2;-3;-2.3106255620637306
210;1;9;9;3;2;2.312277517973058
209;3;1;1;-5;-6;-5.784825008289879
208;0;13;13;6;5;5.788957545867408
207;2;5;5;-2;-3;-2.3172365633208223
206;1;9;9;3;2;2.3188906384924053
205;3;1;1;-5;-6;-5.801363110291909
204;0;13;13;6;5;5.805500951122767
203;2;5;5;-2;-3;-2.323856047744812
202;1;9;9;3;2;2.325512246259411
201;3;1;1;-5;-6;-5.817922440621526
200;0;13;13;6;5;5.822065594920694
199;2;5;5;-2;-3;-2.3304840316744446
198;1;9;9;3;2;2.3321423576233045
197;3;1;1;-5;-6;-5.834503040178035
196;0;13;13;6;5;5.8386515181867615
195;2;5;5;-2;-3;-2.3371205314904593
194;1;9;9;3;2;2.3387809889753353
193;3;1;1;-5;-6;-5.85110494996588
192;0;13;13;6;5;5.855258761951731
191;2;5;5;-2;-3;-2.3437655636157064
190;1;9;9;3;2;2.345428156748911
189;3;1;1;-5;-6;-5.867728211094963
188;0;13;13;6;5;5.871887367351942
187;2;5;5;-2;-3;-2.350419144515296
186;1;9;9;3;2;2.352083877419725
185;3;1;1;-5;-6;-5.88437286478101
184;0;13;13;6;5;5.888537375629614
183;2;5;5;-2;-3;-2.35708129069673
182;1;9;9;3;2;2.358748167505894
181;3;1;1;-5;-6;-5.901038952345889
180;0;13;13;6;5;5.905208828133215
179;2;5;5;-2;-3;-2.3637520187100325
178;1;9;9;3;2;2.365421043568107
177;3;1;1;-5;-6;-5.917726515217961
176;0;13;13;6;5;5.921901766317781
175;2;5;5;-2;-3;-2.370431345147905
174;1;9;9;3;2;2.372102522209742
173;3;1;1;-5;-6;-5.9344355949324274
172;0;13;13;6;5;5.938616231745268
171;2;5;5;-2;-3;-2.37711928664584
170;1;9;9;3;2;2.378792620077016
169;3;1;1;-5;-6;-5.951166233131659
168;0;13;13;6;5;5.955352266084905
167;2;5;5;-2;-3;-2.383815859882276
166;1;9;9;3;2;2.3854913538591305
165;3;1;1;-5;-6;-5.96791847156555
164;0;13;13;6;5;5.97210991111352
